episode_id,section_id,event_idx,event_type,date_raw,year,month,place,persons,sentence
E204,S13,12,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"По деревьям, по дороге и по воде заиграл ветерок, подувший с моря, но так мягко, нежно, осторожно, как разве только мать дует в лицо спящему ребенку, чтоб согнать докучливую муху."
E204,S13,23,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Хижины строятся на подставках для защиты от периодически разливающихся рек, от дождей; под хижиной помещаются свиньи, куры, всё домашнее хозяйство."
E204,S13,26,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Да, прекрасны окрестности Манилы, особенно при вечернем солнце: днем, в полдень, они ослепительны и знойны, как степь."
E204,S13,31,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Мы опять через мост поехали к крепости, но на мосту была такая теснота от экипажей, такая толкотня между пешеходами, что я ждал минут пять в линии колясок, пока можно было проехать."
E204,S13,38,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Я остановился послушать знакомые мотивы из опер и незнакомые польки, мазурки."
E204,S13,39,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Многие мужчины – в белом, исключая львов: те – в суконном платье и черных шелковых шляпах."
E204,S13,41,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,Женщины-испанки – все с открытой головой и даже без мантильи; англичанки и американки в шляпках.
E204,S13,43,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Местами расставлены жандармы в треугольных шляпах, темных мундирах с белою перевязью, верхом на небольших, но крепких, коренастых лошадях."
E204,S13,46,departure,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Проехав раза два по нем взад и вперед, я отправился в отель."
E205,S13,5,shipboard_work,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,Катер мчался стрелой под парусами.
E206,S13,3,shipboard_work,24-го февраля.,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Дома были только вахтенный офицер да еще очень немногие, кого удерживала служба."
E206,S13,9,arrival,24-го февраля.,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Но разговаривать было некогда: на палубу вошло человек шесть гидальго, но не таких, каких я видел на балконах и еще на портретах Веласкеца и других; они были столько же гидальго, сколько и джентльмены: все во фраках, пальто и сюртуках, некоторые в белых куртках."
E206,S13,52,observation_reflection,24-го февраля.,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"""Этот спорт, – заметил мне барон Крюднер, которому я всё это говорил, – служит только маской скудоумия или по крайней мере неспособности употребить себя как-нибудь лучше…"" Может быть, это правда; но зато как англичане здоровы от этих упражнений спорта, который входит у них в систему воспитания юношества!"
E207,S13,0,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Мы пошли ходить по лавкам, накупили тонких соломенных шляп и сигарочниц."
E207,S13,3,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,Что может быть лучше манильской соломенной шляпы?
E207,S13,4,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Она тонка и гладка, как лист атласной почтовой бумаги, – на голове не слыхать – и плотна, солнце не пропекает через нее; между тем ее ни на ком не увидишь, кроме тагалов да ремесленников, потому что шляпы эти – свое, туземное изделье и стоит всего доллар, много полтора."
E207,S13,5,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Львы носят черные шелковые, как я сказал; просто джентльмены – низенькие некрасивые шляпы, грубой китайской соломы, которые продаются по три доллара."
E207,S13,16,departure,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,После обеда мы с бароном Крюднером отправились в окрестности.
E207,S13,19,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"У ограды первой встретился нам иезуит в черной рясе, в черной шляпе с длинными-предлинными полями – вы знаете эту шляпу."
E207,S13,27,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Несколько испанок в черных, метиски в белых мантильях и полосатых юбках; они стояли на коленях по две, по три, уткнувшись носами в книгу и совсем закрывшись мантильями."
E207,S13,29,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Мальчишки стояли на коленях по трое в ряд; один читал молитвы, другие повторяли нараспев, да тут же кстати и шалили, – всё тагалы; взрослых мужчин не было ни одного."
E207,S13,37,movement,,1854.0,2.0,"МАНИЛА — От Лю-чу до Манилы, Пассиг",Крюднер,"Мы ехали через предместья Санта-Круц, Мигель и выехали через канал, на который выходят балконы и крыльца домов, через маленький мостик, через глухие улицы и переулки на Пассиг."
E207,S13,40,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Мы остановились на минуту в одном месте, где дорога направо идет через цепной мост к крепости, мимо обелиска Магеллану, а налево…"
E207,S13,44,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"""А у нас-то теперь, – сказал я барону – шубы, сани, визг полозьев…"" – ""И опера"", – договорил он.""Нет, Великий пост и война!"" Мы помчались вдаль, но места были так хороши, что спутник мой остановил кучера и как-то ухитрился растолковать ему, что мы не держали ни с кем пари объехать окрестности как можно скорее, а хотим гулять."
E207,S13,45,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Мы поехали тихой рысью; кучер был, кажется, не совсем доволен, но зато лошади и мы с бароном совершенно счастливы."
E207,S13,48,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Взрослые стояли тут же, у своих хижин, и не просили ничего."
E207,S13,54,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"В другом месте всё жилище состоит из очага, который даже нельзя назвать домашним, за отсутствием самого дома; на очаге жарится что-нибудь; около возится старуха; вблизи есть всегда готовый банан или гряда таро, картофелю."
E208,S13,1,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Большие желтые здания, в которых поместится до тысячи человек, шли по обеим сторонам дороги."
E208,S13,11,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Весь город приехал туда, а деревни пришли."
E208,S13,15,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Среди круга многие катались верхом, а по обеим сторонам экипажей, по аллее и по полю, шли непрерывной толпой тагалы и тагалки домой из гавани, с фабрик, с работы."
E208,S13,16,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,Некоторые женщины ехали на волах.
E208,S13,18,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Мужчины сняли шляпы, женщины стали креститься, многие тагалки преклонили колени."
E208,S13,19,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Только два англичанина или американца промчались в коляске в кругу, не снимая шляп."
E208,S13,24,movement,,1854.0,2.0,"МАНИЛА — От Лю-чу до Манилы, Эскольту",,"Мы поехали на Эскольту есть сорбетто, то есть мороженое."
E208,S13,28,weather,,1854.0,2.0,"Европы, МАНИЛА — От Лю-чу до Манилы",,"Кто приехал из Европы, тому трудно глотать этот подслащенный снег."
E208,S13,35,observation_reflection,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Я как-то на днях увидел, что из коридора вечером ко мне в комнату проползла ящерица, вершка в два длины, и скрылась, лишь только я зашевелился, чтоб поймать ее."
E208,S13,44,observation_reflection,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"""Какое наслаждение, после долгого странствования по морю, лечь спать на берегу в постель, которая не качается, где со столика ничего не упадет, где над вашей головой не загремит ни бизань-шкот, ни грота-брас, где ничто не шелохнется!.."" – думал я… и вдруг вспомнил, что здесь землетрясения – обыкновенное, ежегодное явление."
E208,S13,45,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,Избави Боже от такой качки!
E208,S13,49,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"За теплую платите четыре реала, за холодную ничего – так написано в объявлении, выставленном в зале на стене."
E208,S13,55,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Я стал в ванну, под дождь, дернул за снурок – воды нет; еще – всё нет; я дернул из всей мочи – на меня упало пять капель счетом, четыре скоро, одна за другой, пятая немного погодя, шестая показалась и повисла."
E208,S13,59,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Рядом, вижу, другая дверь; отворяю – точно такое же маленькое помещение для ванны, но ванны нет, а снурок есть, и лейка вверху для дождя."
E208,S13,60,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,Есть ли только дождь?
E208,S13,61,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"""Дай-ко я попробую здесь, – подумал я, – что за нужда, что ванны нет: тем лучше, пол каменный!"" И точно так же стал под дождь."
E208,S13,62,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Только я дотронулся до снурка, на меня посыпался, сначала частый, крупный дождь и в минуту освежил меня."
E208,S13,63,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Я дернул сильнее, и дождь обратился в сплошной каскад."
E208,S13,68,observation_reflection,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"""Что ж это такое будет?"" – думал я, отыскивая с беспокойством, нет ли какой пружины остановить это наводнение."
E209,S13,8,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"""Цыган"" подергал как-то снурок, сбегал в другую ванну, рядом, влезал зачем-то наверх, и вода остановилась."
E209,S13,13,arrival,,1854.0,2.0,"Капштате, МАНИЛА — От Лю-чу до Манилы",,"""Нет, нынешней зимой…"" Опять мне пришло в голову, как в ""Welch's hotel"", в Капштате, по поводу разбитого стекла, что на нас сваливают вот этакие неисправности и говорят, что беспечность в характере русского человека: полноте, она в характере – просто человека."
E209,S13,17,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Мы вошли под ворота, на крытый двор, и очутились в редакции."
E209,S13,22,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Мы вошли по деревянной, чистой, лощеной лестнице темного дерева прямо в бесконечную галерею-залу, убранную очень хорошо, с прекрасными драпри, затейливою новейшею мебелью."
E209,S13,41,observation_reflection,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"""Этого можно бы добиться и без протекции"", – заметил я барону."
E209,S13,43,departure,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Мы отправились туда, к счастью недалеко, и, после хождения по разным комнатам и отделениям, наконец получили записку и отправились."
E209,S13,44,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Тут еще караульные стали передавать ее из рук в руки, оглядывать со всех сторон, понесли вверх, и минут через пять какой-то старый тагал принес назад, а мы пока жарились на солнце."
E209,S13,47,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"По мере того как мы шли через ворота, двором и по лестнице, из дома всё сильнее и чаще раздавался стук как будто множества молотков."
E209,S13,48,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Мы прошли несколько сеней, заваленных кипами табаку, пустыми ящиками, обрезками табачных листьев и т. п."
E209,S13,49,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Потом поднялись вверх и вошли в длинную залу с таким же жиденьким потолком, как везде, поддерживаемым рядом деревянных столбов."
E209,S13,54,observation_reflection,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Вероятно, они заметили, по нашим гримасам, что непривычным ушам неловко от этого стука, и приударили что было сил; большая часть едва удерживала смех, видя, что вместе с усиленным стуком усилились и страдальческие гримасы на наших лицах."
E210,S13,36,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Мы ушли, поблагодарив его, потом г-д Абелло и Кармена, и поехали домой, очень довольные осмотром фабрики, любезными испанцами, но без сигар."
E210,S13,38,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Парадное платье мое было на фрегате, и я не поехал."
E210,S13,41,departure,,1854.0,2.0,"МАНИЛА — От Лю-чу до Манилы, Эскольту",,"Вечером я предложил в своей коляске место французу, живущему в отели, и мы отправились далеко в поле, через С.-Мигель, оттуда заехали на Эскольту, в наше вечернее собрание, а потом к губернаторскому дому на музыку."
E210,S13,42,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"На площади, кругом сквера, стояли экипажи."
E210,S13,47,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Церковь и ратуша облиты были лунным светом, а дворец прятался в тени; бронзовая статуя стояла, как привидение, в блеске лунных лучей."
E210,S13,51,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Говорят, здесь только и делают, что танцуют, и нам бы предстояло множество вечеров и собраний, если б мы пришли не постом."
E210,S13,55,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Даже музыкой заниматься – и то жарко, а они танцуют!"
E211,S13,3,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Оркестры, один за другим, становились у дворца, играли две-три пьесы и потом шли в казармы."
E211,S13,12,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,Наконец мы собрались к миссионерам и поехали в дом португальского епископа.
E211,S13,22,meeting,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,Главное препятствие встречается в буддийских бонзах и в ученых.
E211,S13,24,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Вся трудность состоит в том, чтоб уверить их, что мы пришли и живем тут для их пользы, а не для выгод."
E211,S13,27,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Они вошли, преклонили пред епископом колена, приняли благословение и сели."
E211,S13,40,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"По узенькой, извилистой лестнице вошли мы прямо на хоры главной церкви и были поражены тонкостью и изяществом деревянной резьбы, которая покрывала все стены на хорах, кафедру, орган – всё."
E211,S13,59,illness_danger,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Является какое-то артистически болезненное раздражение нерв, нужды нет, что вам говорят, чье это произведение."
E212,S13,1,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Пред ней, в комнате, стояли лавки, пюпитры – это что-то вроде класса для тагалов."
E212,S13,3,meeting,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Они бросились к руке епископа, как все тагалы, которые встречались нам на дворе, на дороге к монастырю."
E212,S13,10,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Мы проходили мимо дверей, с надписями: ""Эконом"", ""Ризничий"" – и остановились у эконома."
E212,S13,26,meeting,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Эта рассеянность произошла оттого, что епископ, не знаю почему, ни с того ни с сего принялся рассказывать о Чусане по-английски."
E212,S13,31,observation_reflection,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Я увидел у него на стене прекрасную небольшую картину ""Снятие со креста"" и ""Божию Матерь""."
E212,S13,43,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Посредине стоял бильярд, для моциона; у окон, на треножнике, поставлена большая зрительная труба."
E212,S13,58,weather,,1854.0,2.0,"МАНИЛА — От Лю-чу до Манилы, Маниле, Нинпо",Крюднер,"""Что они здесь делают, эти французы? – думал я, идучи в отель, – епископ говорит, что приехал лечиться от приливов крови в голове: в Нинпо, говорит, жарко; как будто в Маниле холоднее!"
E213,S13,5,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Проповедники говорили с жаром, но этот жар мне показался поддельным; манеры и интонация голоса у всех заученные."
E213,S13,6,departure,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,После обедни мы отправились в цирк смотреть петуший бой.
E213,S13,10,departure,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Мы отправились сначала в предместье Бинондо, но там не было никого, не знаю почему; мы – в другой, в предместье Тондо."
E213,S13,27,meeting,,1854.0,2.0,"Анжере, МАНИЛА — От Лю-чу до Манилы",,"Потребовались строгие меры, и то судно, которое мы встретили в Анжере, везло новые войска."
E213,S13,28,observation_reflection,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"На том же судне был и Кармена, с которым мы увиделись как с старым знакомым."
E213,S13,34,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Мы с трудом пробрались сквозь густую толпу народа ко входу, заплатили по реалу и вошли в клетку."
E214,S13,29,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Здесь тореадоры – унтер-офицеры, дерутся с дрянными, измученными быками…"" В гостиницу пришли обедать Кармена, Абелло, адъютант губернатора и много других."
E214,S13,34,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Дорога прекрасная; синий, туманный цвет дальних гор определялся всё более и более, по мере приближения к ним."
E214,S13,43,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Шкуна пришла 23-го февраля (7-го марта), и наше общество несколько увеличилось."
E214,S13,52,shipboard_work,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Однако нам объявили, что мы скоро снимаемся с якоря, дня через четыре."
E215,S13,0,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,"К. И. Лосев, Лосев","Однако ж я поехал с Посьетом и Мегфором, особенно когда узнал, что до фабрики надо ехать по незнакомой мне дороге."
E215,S13,3,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,"К. И. Лосев, Лосев","""Или они под паром, эти поля, – думал я, глядя на пустые, большие пространства, – здешняя почва так же ли нуждается в отдыхе, как и наши северные нивы, или это нерадение, лень?"" Некого было спросить; с нами ехал К."
E215,S13,5,movement,,1854.0,2.0,"МАНИЛА — От Лю-чу до Манилы, России",Лосев,"Лосев, хороший агроном и практический хозяин, много лет заведывавший большим имением в России, но знания его останавливались на пшенице, клевере и далее не шли."
E215,S13,20,shipboard_work,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,"К. И. Лосев, Лосев","Там эти веревки из плянтина предпочитаются на судах пеньковым, но только в бегучем такелаже, то есть для подвижных снастей, а стоячий такелаж, или смоленые неподвижные снасти, делаются из пеньковых."
E215,S13,21,shipboard_work,,1854.0,2.0,"МАНИЛА — От Лю-чу до Манилы, Сингапуре","К. И. Лосев, Лосев","В Маниле, как и в Сингапуре, в магазине корабельных запасов продаются русские пеньковые снасти, предпочитаемые всяким другим на свете; но они дороже древесных."
E215,S13,22,shipboard_work,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,"К. И. Лосев, Лосев","У нас на суда взяли несколько манильских снастей; при постановке парусов от них раздавалась такая музыка, что все зажимали уши: точно тысяча саней скрипели по морозу."
E215,S13,33,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,"К. И. Лосев, Лосев","Мои товарищи поехали к какой-то Маргарите покупать платки и материю из ананасовых волокон, а я домой."
E215,S13,35,departure,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,"К. И. Лосев, Лосев",Я с запиской отправился на фабрику к альфорадору.
E215,S13,36,meeting,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,"К. И. Лосев, Лосев","У ворот мне встретился какой-то молодой чиновник, какие есть, кажется, во всех присутственных местах целого мира: без дела, скучающий, не знающий, куда деваться, – словом, лишний."
E215,S13,38,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,"К. И. Лосев, Лосев","Опять я, идучи по залам, наслушался адского стука, нанюхался табачного масла и достиг наконец до альфорадора."
E215,S13,39,observation_reflection,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,"К. И. Лосев, Лосев","Он прежде всего предложил мне сигару гаванской свертки, потом на мой вопрос отвечал, что сигары не готовы: ""Дня через четыре приготовим"". – ""Я через день еду"", – заметил я."
E216,S13,5,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"""Ну первого сорта здешней свертки, крупных"". – ""Все вышли"", – был ответ. – ""Сегодня пришлют"", – прибавил он."
E216,S13,9,observation_reflection,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"""Да мне надо по крайней мере пачек двадцать одного этого сорта"", – заметил я."
E216,S13,36,shipboard_work,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Наконец объявлено, что не сегодня, так завтра снимаемся с якоря."
E216,S13,39,departure,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Вчера отправил свои чемоданы домой, а сегодня, после обеда, на катере отправился и сам."
E216,S13,40,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"С нами поехал француз Рl. и еще испанец, некогда моряк, а теперь commandant des troupes, как он называл себя."
E216,S13,42,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Когда мы садились в катер, вдруг пришли сказать нам, что гости уж едут, что часть общества опередила нас."
E216,S13,45,shipboard_work,,1854.0,2.0,"МАНИЛА — От Лю-чу до Манилы, Пассиг",Крюднер,"Только что мы выгребли из Пассига, велели поставить паруса и понеслись."
E216,S13,47,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Часов с трех пополудни до шести на неизмеримом манильском рейде почти всегда дует ветер свежее, нежели в другие часы суток; а в этот день он дул свежее всех прочих дней и развел волнение."
E216,S13,49,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Паруса надулись так, что шлюпка одним бортом лежала совершенно на воде; нельзя было сидеть в катере, не держась за противоположный борт."
E216,S13,50,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Крюднер,"Мы ногами упирались то в кадку с мороженым, то в корзины с конфектами, апельсинами и мангу, назначенными для гостей и стоявшими в беспорядке на дне шлюпки, а нас так и тащило с лавок долой."
E217,S13,3,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,Приставать в качку к борту – тоже задача.
E217,S13,4,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Шлюпку приподнимает чуть не до борта, тут сейчас и пользуйтесь мгновением: прыгайте на трап, а прозевали, волна отступит и утащит опять в преисподнюю."
E217,S13,7,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Прочие приглашенные не поехали, побоявшись качки."
E217,S13,8,stay,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Гостей угощали чаем, мороженым и фруктами, которые были, кажется, не без соли, как заметил я, потому что один из гостей доверчиво запустил зубы в мангу, но вдруг остановился и стал рассматривать плод, потом поглядывал на нас."
E217,S13,9,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Хотя мы не черпнули, но все-таки нельзя было запретить морской воде брызгать в шлюпку."
E217,S13,14,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Я вошел в свою каюту, в которой не был ни разу с тех пор, как переехал на берег."
E217,S13,17,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"""А где соломенные шляпы?"" – спросил я."
E217,S13,20,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"А очень просто: он вставил три или четыре шляпы одну в другую и поля гвоздиками прибил к потолку: прочно, не правда ли?"
E217,S13,25,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Может быть, ярче и жарче колорита, более грез поэзии и побольше жизни, незнакомой нам всем, европейцам, жизни своеобычной: и нашел, что здесь танцуют, и много танцуют, спят тоже много и краснеют всего, что похоже на свое."
E217,S13,26,movement,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Выше я уже сказал, что, вопреки климату, здесь на обеды ездят в суконном платье, белое надевают только по утрам, ходят в черных шляпах, предпочитают нежным изделиям манильской соломы грубые изделия Китая, что даже индиец рядится в суконное пальто вместо своей воздушной ткани, сделанной из растения, которое выросло на его родной почве, и старается походить на метиса, метис на испанца, испанец на ан"
E217,S13,32,arrival,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Люсон взято от тагальского слова лосонг: так назывались ступки, в которых жители этого острова толкли рис, когда пришли туда первые испанцы, а эти последние и назвали остров Лосонг."
E217,S13,36,meeting,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Как прекрасен этот союз северного и южного неба, будто встреча и объятия двух красавиц!"
E217,S13,44,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"Часов в десять-одиннадцать, не говоря уже о полудне, сидите ли вы дома, поедете ли в карете, вы изнеможете: жар сморит; напрасно будете противиться сну."
E217,S13,50,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"В летние месяцы льются потоки дождя, свирепствуют грозы, время от времени ураганы и землетрясения."
E217,S13,51,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,,"В дождь ни выйти, ни выехать нельзя: в городе и окрестностях наводнение; землетрясение производит в домах и на улицах то же, что в качку на кораблях: всё в ужасе; индийцы падают ниц…"
E218,S13,1,movement,,1854.0,2.0,"МАНИЛА — От Лю-чу до Манилы, Сингапуре",Восточной,"Сидя по вечерам на веранде, я чувствовал такую же тоску, как в прошлом году в Сингапуре."
E218,S13,3,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Восточной,"Эта жаркая природа, обласкав вас страстно, напутствует сон ваш такими богатыми грезами, каких не приснится на севере."
E218,S13,4,weather,,1854.0,2.0,"МАНИЛА — От Лю-чу до Манилы, Маниле",Восточной,"И все-таки не останешься жить в Маниле, всё захочешь на север, пусть там, кроме снега, не приснится ничего!"
E218,S13,5,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Восточной,Не нашим нервам выносить эти жаркие ласки и могучие излияния сил здешней природы.
E218,S13,6,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Восточной,"А разве, скажете вы, нет никогда таких жарких дней и обаятельных вечеров и у нас?.."
E218,S13,7,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Восточной,"Выдаются дни беспощадные, жаркие и у нас, хотя без пальм, без фантастических оттенков неба: природа, непрерывно творческая здесь и подолгу бездействующая у нас, там кладет бездну сил, чтоб вызвать в какие-нибудь три месяца жизнь из мертвой земли."
E218,S13,9,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Восточной,"И природа наша так же: в палящем дне на севере вы уже чувствуете удушливое дыхание земли, предвещающее к ночи грозу, потоки дождя и перемену надолго."
E218,S13,10,weather,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Восточной,"А здесь дни за днями идут, как близнецы, похожие один на другой, жаркие, страстные, но сильные, ясные и безмятежные – в течение долгих месяцев."
E218,S13,20,meeting,,1854.0,2.0,МАНИЛА — От Лю-чу до Манилы,Восточной,"Индийцы приняли морские сухари за камни, шпагу – за хвост, трубку с табаком – за огонь, а носы – за носы тоже, только длинные: не оттого, что у испанцев носы были особенно длинны, а оттого, что последние у самих индийцев чересчур коротки и плоски."
E219,S14,0,weather,,1854.0,2.0,"Маниле, Шанхая",,"Качающаяся мачта. – Остров Батан. – Padre и алькад. – Сулой. – Остров Камигуин, порт Пио-Квинто. – Красное дерево. – Птицы и насекомые. – Бананы. – Дракон, пожирающий уток. – Обед в тропическом лесу. – Кит. – Акула. – Остров Гамильтон. – Камелии. – Корейцы. – Вести из Шанхая. – Нагасаки. – Второй губернатор. – Подарки. – Провизия. – Острова Гото. – Берега Кореи; опись их и поверка карт. – Залив Ла"
